userCode,userID
U002514,416
U009215,1451
U256625,42790
U031399,5079
U227822,37852
U074121,12169
U256418,42756
U255560,42587
U069541,11413
U023703,3828
U255028,42505
U132737,22004
U178987,29611
U295118,49182
U278550,46392
U039163,6350
U114927,19041
U078570,12939
U073608,12085
U072117,11845
U045073,7311
U254403,42379
U208916,34749
U068696,11263
U245061,40767
U026696,4304
U298293,49707
U275977,45941
U160195,26536
U121354,20122
U050566,8227
U248787,41399
U152331,25235
U251229,41820
U177172,29323
U248662,41379
U017067,2760
U047590,7703
U264879,44148
U038257,6200
U035070,5654
U233519,38837
U183118,30285
U273961,45642
U072228,11864
U086878,14319
U278279,46335
U152365,25246
U025099,4049
U158532,26262
U074177,12182
U089786,14812
U082584,13588
U266594,44418
U226257,37607
U029260,4740
U097690,16162
U217672,36202
U220364,36648
U110096,18228
U179501,29690
U294775,49127
U217097,36113
U276936,46112
U155054,25681
U092383,15271
U083276,13705
U096725,15998
U052693,8566
U156181,25877
U013862,2234
U155736,25796
U008169,1276
U089204,14711
U003077,507
U046691,7554
U048032,7788
U151005,25038
U063836,10471
U269619,44948
U098876,16361
U010776,1725
U224090,37283
U021058,3395
U259991,43341
U178973,29608
U118360,19599
U146698,24331
U297046,49502
U055759,9094
U156693,25961
U179171,29638
U240765,40049
U254517,42404
U271575,45261
U272467,45424
U236055,39241
U085366,14053
U056517,9211
U162079,26834
U151989,25175
U146924,24366
U116612,19286
U142402,23614
U147720,24514
U286189,47641
U235347,39115
U028939,4685
U225141,37444
U265081,44182
U142361,23608
U136921,22689
U140013,23194
U132569,21967
U202639,33663
U011332,1822
U246724,41053
U241415,40161
U298635,49773
U024785,3996
U201209,33432
U017600,2842
U106018,17531
U252610,42051
U151443,25102
U281599,46909
U016329,2632
U046211,7471
U286048,47614
U122582,20323
U206060,34244
U050846,8267
U257905,42997
U223499,37184
U208612,34703
U225763,37529
U182443,30177
U010317,1655
U015913,2562
U142558,23648
U110020,18214
U033328,5392
U200199,33253
U030995,5010
U062425,10225
U015843,2546
U124842,20680
U198023,32880
U196146,32545
U254260,42352
U241626,40190
U126279,20909
U230983,38393
U149807,24836
U168822,27973
U281256,46855
U198264,32917
U009550,1522
U059122,9656
U104443,17255
U197515,32781
U223514,37188
U268952,44844
U074790,12294
U111580,18492
U034746,5601
U229872,38200
U194087,32205
U171009,28340
U036701,5931
U064493,10566
U213308,35491
U129342,21423
U063464,10418
U112691,18689
U226285,37609
U090939,15003
U008663,1365
U261422,43560
U150172,24905
U221712,36872
U164463,27228
U150895,25022
U170400,28248
U225966,37568
U209256,34801
U283886,47247
U093690,15488
U038767,6278
U043405,7048
U127884,21177
U130454,21600
U106550,17630
U037782,6117
U081175,13356
U280690,46761
U189393,31410
U230630,38331
U140879,23339
U094065,15557
U022843,3681
U271971,45324
U034491,5563
U174863,28953
U089616,14785
U039503,6413
U122628,20332
U254223,42345
U263743,43960
U120883,20046
U219704,36552
U206709,34354
U177302,29345
U186027,30786
U267470,44563
U129018,21377
U166991,27653
U158951,26341
U010231,1638
U196663,32635
U229551,38145
U225820,37539
U143207,23754
U187534,31052
U032414,5246
U168365,27897
U293701,48926
U098605,16325
U295784,49307
U093803,15510
U174114,28835
U106108,17550
U201530,33479
U177430,29371
U270034,45021
U066502,10901
U187554,31054
U207686,34530
U254372,42374
U243260,40459
U113434,18796
U069168,11346
U223826,37244
U266246,44371
U195109,32380
U261673,43605
U021968,3539
U067892,11138
U187761,31101
U194045,32197
U156886,25988
U257699,42965
U131496,21788
U112331,18620
U048275,7830
U110642,18326
U244998,40754
U029664,4796
U267732,44624
U066295,10861
U180927,29925
U283172,47146
U064548,10582
U212743,35393
U190083,31540
U205130,34098
U100019,16548
U166166,27520
U067255,11021
U049821,8090
U143719,23832
U032348,5238
U069650,11430
U026666,4296
U280479,46721
U129257,21407
U014483,2343
U096874,16018
U096657,15982
U246252,40978
U147659,24505
U021423,3461
U149064,24723
U219734,36557
U237073,39409
U088522,14581
U165882,27479
U250030,41625
U254392,42375
U214310,35653
U183031,30272
U030504,4929
U217053,36108
U129692,21482
U064650,10600
U073237,12023
U177700,29414
U182808,30235
U125676,20812
U265196,44197
U138132,22874
U287046,47795
U238656,39687
U223466,37177
U191916,31846
U071645,11760
U199176,33067
U058752,9595
U034326,5541
U285785,47576
U100297,16596
U084684,13947
U219892,36576
U022603,3643
U267919,44658
U124511,20622
U249270,41504
U143949,23885
U066867,10958
U265571,44275
U070766,11618
U271088,45186
U015817,2542
U116840,19324
U299430,49900
U272857,45484
U250210,41654
U239932,39903
U124559,20631
U210592,35020
U114103,18898
U013255,2155
U252674,42058
U259059,43192
U220590,36683
U190538,31609
U184136,30463
U259117,43202
U182686,30215
U075848,12469
U024950,4024
U082227,13537
U291559,48579
U269218,44890
U169173,28029
U164896,27318
U289624,48245
U096604,15968
U034962,5635
U273830,45625
U252388,42013
U124954,20696
U053801,8778
U214064,35615
U183177,30291
U151978,25172
U245287,40806
U256079,42682
U052246,8483
U210230,34963
U209690,34870
U240679,40032
U210503,35009
U089784,14811
U134776,22329
U005019,791
U138842,22990
U110251,18259
U015077,2433
U125283,20740
U243186,40445
U133744,22153
U184730,30554
U148832,24684
U032763,5304
U133093,22059
U022040,3551
U037378,6042
U185714,30735
U024743,3990
U083732,13790
U188201,31189
U112598,18675
U060913,9971
U004463,708
U067566,11087
U017451,2816
U162874,26964
U084844,13978
U172964,28650
U153297,25400
U205816,34214
U195829,32489
U114340,18942
U198936,33027
U038689,6263
U281358,46871
U174435,28885
U096024,15871
U066744,10941
U070443,11565
U153967,25507
U047556,7698
U083681,13782
U097816,16185
U030156,4867
U157470,26080
U071223,11696
U123680,20493
U120259,19929
U095107,15721
U203554,33820
U084857,13979
U175020,28978
U021923,3533
U108919,18024
U044394,7215
U067489,11066
U287130,47817
U286992,47787
U257689,42962
U241901,40235
U278328,46345
U109649,18142
U121966,20208
U149024,24717
U091414,15090
U028562,4630
U041257,6713
U249145,41478
U091721,15156
U032153,5190
U054759,8927
U026830,4326
U228582,37985
U073515,12069
U007046,1103
U009303,1476
U089622,14787
U008591,1350
U092400,15272
U014547,2352
U237044,39400
U030206,4873
U245501,40825
U081607,13429
U174063,28825
U188523,31252
U245497,40823
U209616,34863
U054818,8936
U052941,8617
U190962,31678
U073959,12147
U005968,933
U243818,40551
U176231,29165
U010911,1748
U158615,26280
U272414,45409
U169163,28027
U089012,14679
U252152,41980
U178741,29569
U088197,14532
U132999,22042
U141040,23363
U220556,36678
U110758,18349
U130430,21594
U094129,15570
U108494,17941
U174096,28831
U262421,43736
U086643,14280
U143492,23799
U025962,4191
U219389,36496
U077724,12799
U182255,30150
U025471,4111
U211593,35199
U194475,32271
U018938,3052
U235783,39200
U281750,46933
U224409,37330
U032618,5285
U207496,34503
U294415,49059
U162833,26957
U061260,10023
U052375,8509
U242483,40331
U276229,45989
U056721,9242
U074377,12212
U083579,13758
U134451,22263
U218677,36362
U219224,36460
U086459,14245
U299227,49868
U204107,33914
U096606,15969
U155964,25844
U254511,42403
U118590,19638
U039598,6426
U259326,43241
U202265,33597
U293658,48920
U023575,3802
U067998,11155
U192867,32008
U289368,48207
U045614,7394
U048668,7904
U285176,47465
U082873,13639
U174754,28934
U153637,25457
U007557,1176
U277432,46189
U227861,37860
U205162,34104
U215054,35779
U123846,20517
U018797,3020
U268621,44790
U199353,33100
U271222,45204
U048463,7862
U140922,23347
U052732,8575
U231662,38509
U013817,2228
U117138,19381
U027410,4425
U206371,34302
U036155,5834
U238420,39644
U107630,17814
U186217,30822
U097428,16114
U125282,20739
U013889,2238
U212805,35402
U020956,3380
U020776,3356
U115970,19195
U177413,29366
U110430,18288
U274672,45728
U126747,20986
U196092,32535
U090044,14857
U272814,45477
U077604,12784
U205883,34220
U173281,28712
U003996,634
U013859,2233
U271058,45180
U153929,25497
U279054,46475
U111261,18426
U139428,23093
U257330,42908
U136117,22546
U242265,40293
U283224,47153
U030685,4960
U297736,49603
U172373,28558
U100827,16684
U117141,19382
U075335,12383
U132961,22038
U189406,31413
U027787,4492
U248440,41345
U104332,17238
U056050,9133
U105671,17472
U239162,39775
U098491,16309
U207610,34518
U039733,6448
U042908,6958
U285264,47483
U161176,26684
U276383,46011
U123230,20419
U080799,13298
U222280,36966
U211679,35213
U188976,31339
U202088,33568
U189755,31472
U032629,5289
U243211,40452
U225394,37482
U211617,35205
U156694,25962
U210765,35055
U079367,13067
U137748,22813
U275718,45895
U101565,16799
U028426,4608
U208401,34666
U222279,36965
U058679,9578
U162582,26909
U229612,38157
U294620,49096
U211364,35162
U058432,9532
U008796,1399
U155835,25819
U251674,41890
U227657,37823
U299967,49990
U094748,15668
U212428,35340
U164418,27216
U291232,48521
U262463,43742
U128896,21357
U243901,40571
U168107,27857
U191868,31835
U259667,43288
U210435,34999
U213067,35454
U152847,25326
U263009,43837
U153453,25432
U230420,38296
U288401,48032
U215648,35879
U293303,48863
U243150,40439
U095809,15843
U162280,26863
U195395,32431
U229263,38093
U273108,45526
U086867,14317
U117130,19377
U283482,47194
U089568,14775
U115985,19197
U020762,3351
U117045,19364
U263496,43910
U235204,39092
U245981,40924
U207424,34488
U122373,20280
U292843,48794
U252386,42012
U131539,21794
U122801,20356
U291099,48498
U182636,30206
U254518,42405
U184082,30452
U144790,24027
U078824,12983
U278951,46458
U034411,5550
U209387,34830
U224331,37312
U197474,32776
U072935,11975
U027319,4407
U134021,22197
U092122,15229
U162991,26984
U239556,39843
U223453,37174
U024396,3929
U293645,48918
U267109,44495
U255121,42517
U066599,10919
U258517,43105
U170879,28319
U037086,5992
U133849,22173
U027418,4426
U246783,41061
U008293,1296
U166444,27569
U124349,20595
U271654,45270
U179079,29626
U196313,32575
U091272,15067
U060185,9846
U089362,14736
U173440,28735
U184999,30601
U248946,41430
U054311,8857
U106268,17584
U051337,8344
U161644,26761
U250753,41746
U158848,26320
U260171,43366
U045113,7318
U100440,16623
U185485,30696
U274280,45677
U299900,49982
U202921,33702
U024866,4011
U206115,34256
U250403,41693
U214935,35759
U079951,13160
U002669,446
U234783,39031
U034054,5492
U040117,6515
U239497,39832
U244215,40626
U248147,41286
U104495,17273
U105694,17479
U193313,32086
U195332,32418
U027462,4437
U285023,47443
U244903,40742
U188057,31163
U260755,43462
U150941,25028
U139419,23091
U172453,28574
U059554,9734
U104633,17294
U215640,35878
U287565,47889
U029693,4801
U005198,818
U172953,28646
U118849,19685
U132840,22020
U097341,16094
U031576,5107
U106694,17654
U082860,13637
U110960,18381
U044576,7242
U183784,30400
U012694,2052
U259206,43220
U142154,23570
U282853,47100
U125029,20705
U137639,22793
U295382,49231
U047862,7753
U233448,38824
U291073,48492
U215599,35873
U202246,33593
U274108,45655
U071997,11828
U269226,44891
U192015,31866
U020235,3270
U297888,49641
U198796,32995
U098018,16216
U295400,49235
U170289,28239
U066327,10869
U276939,46113
U167772,27798
U220108,36605
U192829,32002
U195275,32409
U000615,104
U053008,8629
U276013,45948
U111203,18414
U127643,21134
U264757,44132
U197345,32760
U096340,15919
U196816,32660
U090228,14892
U112923,18717
U230113,38238
U196350,32582
U196979,32684
U293991,48981
U050481,8213
U064803,10628
U055280,9011
U150275,24926
U039417,6391
U107974,17865
U292790,48789
U166144,27516
U149487,24785
U047988,7782
U063036,10346
U216772,36058
U243004,40416
U018781,3017
U118038,19522
U244914,40745
U256708,42804
U007819,1223
U209284,34807
U117896,19506
U090660,14954
U220944,36747
U097037,16049
U269212,44889
U052116,8458
U218061,36266
U208264,34638
U224360,37317
U152513,25275
U181402,30009
U294837,49139
U292467,48736
U234693,39017
U115369,19105
U292888,48802
U230021,38222
U019029,3068
U099325,16440
U253979,42293
U008567,1342
U047650,7715
U114478,18967
U092967,15363
U295297,49213
U126142,20885
U132623,21978
U219006,36418
U272340,45392
U251315,41838
U000395,65
U151203,25068
U266270,44376
U076464,12566
U013046,2118
U244588,40692
U039754,6453
U191171,31712
U225676,37515
U151675,25131
U253340,42179
U033295,5384
U056322,9171
U167937,27823
U252165,41982
U273156,45531
U214570,35706
U126877,21007
U111517,18480
U222443,36989
U298582,49764
U002452,404
U241511,40175
U233717,38870
U097392,16103
U223716,37227
U005154,811
U065493,10746
U009805,1566
U221789,36880
U062696,10278
U081124,13351
U279762,46594
U056533,9216
U283870,47245
U052101,8455
U157129,26030
U255626,42605
U008310,1301
U073272,12029
U014749,2382
U145134,24095
U217159,36119
U007325,1140
U108672,17977
U040973,6656
U222591,37016
U259123,43203
U019114,3082
U231510,38478
U083488,13742
U199894,33196
U280108,46650
U298522,49753
U185789,30749
U025769,4164
U177453,29376
U281860,46951
U213989,35604
U028203,4568
U149730,24825
U135205,22398
U223815,37241
U242184,40286
U021319,3445
U091953,15199
U288768,48093
U296952,49480
U058174,9491
U143364,23778
U127494,21108
U295428,49245
U251154,41808
U078593,12942
U213540,35524
U267411,44554
U263800,43968
U000084,12
U026595,4283
U272960,45497
U155642,25775
U189825,31486
U145902,24208
U171912,28491
U217009,36099
U102304,16913
U286501,47696
U297835,49626
U273825,45623
U075419,12393
U248418,41340
U084703,13953
U016626,2677
U019548,3149
U197560,32791
U031153,5039
U143781,23847
U184274,30480
U212423,35339
U247512,41185
U159497,26425
U100568,16643
U133272,22089
U268336,44733
U285010,47439
U171347,28401
U127270,21077
U046029,7447
U002862,475
U035899,5775
U139350,23080
U102087,16871
U045171,7330
U267842,44646
U166102,27506
U044113,7165
U195955,32516
U040942,6651
U180840,29914
U106961,17700
U280609,46744
U009486,1504
U289899,48287
U126413,20926
U091103,15035
U218422,36316
U213440,35514
U225335,37471
U113456,18801
U101049,16715
U287193,47827
U155976,25845
U032460,5257
U234727,39021
U279428,46542
U252602,42050
U099604,16479
U025552,4125
U065624,10766
U040341,6549
U166034,27495
U198448,32950
U181243,29977
U290030,48313
U038886,6304
U204045,33902
U165423,27406
U198917,33021
U173667,28764
U025502,4117
U091094,15033
U004761,758
U026393,4254
U295107,49179
U087203,14374
U123706,20497
U163234,27034
U030178,4872
U084292,13879
U020051,3241
U183653,30380
U284402,47345
U048475,7865
U119361,19785
U022859,3685
U148211,24588
U159851,26472
U260674,43453
U079461,13079
U238843,39719
U198097,32892
U082781,13622
U283697,47226
U155620,25771
U236368,39279
U180534,29866
U202917,33701
U147492,24475
U128713,21332
U078449,12921
U148051,24556
U225757,37526
U221049,36763
U120267,19932
U151016,25040
U211190,35140
U262650,43773
U021278,3436
U028206,4570
U009605,1529
U081547,13413
U223927,37259
U178145,29479
U219440,36509
U157639,26107
U242482,40330
U176419,29197
U166449,27571
U272409,45407
U065727,10782
U126217,20896
U212897,35422
U181120,29956
U075409,12391
U248230,41301
U086533,14259
U060998,9981
U283021,47127
U271784,45292
U147049,24393
U043086,6994
U194391,32261
U196732,32649
U194420,32263
U248557,41361
U203064,33731
U223529,37195
U212883,35416
U160626,26597
U197278,32748
U269146,44880
U067947,11149
U075521,12412
U093862,15521
U052571,8538
U282622,47072
U276746,46077
U094281,15598
U001328,227
U032635,5290
U055182,8993
U116538,19274
U161326,26706
U281864,46952
U169952,28174
U260415,43413
U250844,41759
U158488,26254
U295431,49246
U249737,41583
U251778,41912
U095524,15796
U031163,5042
U186529,30869
U254341,42367
U043483,7060
U033355,5396
U188454,31238
U062288,10201
U238227,39603
U166802,27624
U064546,10581
U157072,26015
U289959,48301
U181624,30040
U265423,44248
U214628,35713
U238911,39730
U161258,26697
U110647,18327
U162395,26879
U268500,44767
U009139,1441
U003769,594
U169491,28084
U002866,476
U279230,46506
U272727,45465
U146945,24374
U137137,22725
U170507,28268
U188446,31236
U031554,5103
U165559,27426
U102419,16941
U158679,26290
U106858,17684
U111524,18482
U242091,40271
U236527,39308
U145966,24216
U278330,46346
U299065,49842
U133639,22139
U263586,43933
U165052,27341
U249783,41590
U024635,3969
U239121,39769
U227630,37822
U028750,4655
U268918,44837
U201489,33477
U113297,18777
U124167,20565
U059244,9670
U247960,41258
U134530,22283
U033902,5472
U031630,5115
U081624,13436
U198472,32955
U005318,840
U163235,27035
U094959,15702
U233586,38846
U149897,24850
U296843,49465
U280589,46741
U162437,26889
U097183,16072
U294405,49056
U241370,40155
U004362,695
U048077,7794
U071820,11786
U010526,1685
U111095,18400
U003479,549
U224142,37292
U052486,8521
U104712,17307
U201447,33469
U020444,3300
U005520,867
U026242,4233
U009985,1599
U001086,181
U292101,48671
U263885,43981
U111631,18504
U002039,338
U165271,27374
U190550,31612
U007672,1196
U142964,23712
U170458,28256
U279455,46546
U121675,20168
U032813,5311
U290168,48331
U188723,31293
U235488,39140
U138845,22991
U012634,2042
U092035,15212
U247421,41168
U056531,9215
U177450,29375
U237200,39425
U048334,7838
U080171,13197
U157147,26034
U079740,13125
U081264,13374
U226887,37708
U192285,31914
U196117,32538
U197957,32861
U090521,14932
U131061,21708
U259312,43238
U041596,6764
U271982,45327
U170845,28315
U248886,41421
U280549,46732
U220479,36663
U132413,21936
U219908,36579
U173590,28753
U273945,45640
U172555,28586
U085414,14062
U116834,19323
U101589,16803
U200781,33369
U018058,2911
U198521,32960
U192429,31943
U149670,24816
U110009,18209
U144418,23960
U218345,36307
U147918,24538
U044486,7229
U083389,13724
U299060,49841
U295204,49195
U061942,10143
U269179,44885
U198975,33035
U216927,36086
U274598,45718
U254823,42463
U286004,47610
U294280,49033
U181984,30106
U057106,9315
U154759,25635
U067184,11015
U179046,29623
U262767,43797
U248921,41425
U007101,1109
U284398,47344
U008396,1319
U106125,17553
U279906,46621
U233154,38770
U214237,35636
U017720,2861
U174167,28845
U286829,47758
U258131,43032
U233175,38772
U022877,3690
U172976,28652
U249808,41594
U091351,15077
U150268,24923
U023093,3727
U058911,9624
U010207,1634
U087292,14386
U007332,1142
U089642,14788
U081595,13427
U298319,49714
U032715,5299
U121184,20096
U008797,1400
U078566,12938
U155510,25751
U012254,1975
U269377,44914
U292493,48741
U017836,2872
U153315,25403
U187099,30974
U047172,7636
U049902,8108
U240277,39960
U130605,21624
U055630,9074
U118282,19577
U052540,8532
U234546,38994
U100583,16646
U256818,42822
U203687,33844
U020569,3316
U116830,19321
U193818,32170
U220981,36753
U019951,3227
U142226,23582
U177194,29327
U132832,22019
U183182,30293
U138080,22863
U044145,7172
U045196,7335
U138932,23010
U065216,10698
U205278,34119
U166365,27550
U103005,17044
U158019,26172
U159074,26354
U086616,14274
U135092,22382
U228681,38001
U069558,11417
U082444,13573
U081367,13391
U291309,48537
U253284,42169
U155910,25837
U184180,30471
U296283,49386
U063488,10420
U268241,44718
U069994,11503
U088569,14586
U262655,43775
U081610,13430
U208789,34728
U121468,20146
U113276,18773
U299785,49961
U251693,41895
U277903,46272
U217646,36198
U262703,43778
U061962,10149
U063769,10461
U179380,29670
U131403,21772
U099423,16453
U265364,44234
U267104,44492
U048438,7856
U102226,16895
U136699,22647
U102552,16966
U075705,12437
U022882,3691
U183910,30421
U162927,26973
U147409,24457
U238736,39704
U095900,15855
U169790,28138
U214803,35738
U073006,11988
U182238,30143
U038664,6260
U214930,35758
U184167,30468
U212685,35383
U242692,40366
U223899,37255
U261471,43567
U115129,19070
U176856,29279
U264569,44100
U140880,23340
U046260,7477
U007734,1209
U285225,47472
U038252,6198
U155586,25765
U270326,45064
U183397,30325
U041291,6721
U009802,1565
U073498,12067
U066805,10952
U044762,7271
U263726,43955
U292035,48660
U162772,26947
U188245,31196
U007621,1186
U088373,14564
U048667,7903
U168442,27913
U223000,37097
U233332,38803
U203519,33814
U079621,13103
U114379,18952
U235377,39118
U092274,15256
U236003,39233
U214683,35722
U294132,49009
U054973,8954
U262547,43757
U081962,13496
U058324,9518
U037227,6016
U166110,27508
U051061,8293
U093752,15499
U040228,6531
U179285,29655
U072799,11958
U093331,15436
U028499,4621
U204617,34009
U087647,14447
U079622,13104
U024927,4020
U142596,23652
U004321,687
U052502,8524
U264319,44057
U148487,24634
U246311,40983
U169959,28176
U074071,12161
U059794,9777
U292342,48722
U242579,40344
U250946,41774
U018307,2948
U280077,46647
U182754,30227
U151284,25081
U035636,5741
U034903,5628
U285102,47453
U022141,3573
U013960,2246
U168736,27956
U287312,47850
U107515,17798
U141733,23495
U165508,27418
U246620,41034
U148466,24632
U280838,46787
U132684,21992
U133286,22091
U020063,3244
U070152,11524
U267872,44652
U209162,34786
U111130,18406
U278779,46427
U055578,9065
U068994,11311
U038333,6215
U186192,30820
U201189,33428
U106182,17563
U236905,39372
U087384,14406
U100723,16667
U002467,408
U166316,27543
U186651,30886
U204384,33968
U117326,19411
U222734,37043
U257139,42880
U121476,20147
U030714,4964
U033667,5435
U215617,35875
U280905,46798
U151604,25119
U262033,43670
U044514,7232
U219361,36488
U103351,17096
U258909,43171
U027589,4459
U164903,27320
U182658,30210
U279369,46536
U210066,34932
U265503,44268
U253726,42247
U102558,16968
U111033,18390
U020034,3238
U013406,2183
U030227,4877
U061367,10044
U239959,39909
U128889,21353
U045644,7399
U093699,15489
U012787,2067
U294296,49036
U052735,8576
U256638,42793
U078189,12873
U282450,47047
U215938,35926
U284618,47382
U273510,45583
U039304,6371
U174982,28969
U215375,35837
U154408,25575
U045557,7389
U195693,32470
U031830,5139
U217264,36140
U222839,37070
U098745,16340
U090233,14894
U008428,1323
U188402,31227
U273087,45524
U230885,38379
U048988,7959
U023152,3740
U000605,101
U039960,6489
U228917,38035
U154207,25541
U150975,25031
U197693,32822
U064714,10611
U021262,3433
U060614,9921
U034461,5560
U270894,45155
U251179,41813
U032529,5267
U171155,28369
U105366,17420
U048690,7908
U053135,8654
U088779,14631
U118331,19590
U191504,31771
U014617,2363
U097619,16153
U036144,5831
U286566,47704
U082425,13571
U224581,37359
U277559,46208
U138586,22949
U041278,6720
U090220,14889
U166623,27593
U028556,4628
U032315,5226
U223628,37210
U246323,40987
U248397,41335
U094417,15617
U268113,44697
U231533,38485
U280352,46696
U041545,6758
U109209,18079
U024891,4013
U275903,45924
U075818,12461
U263936,43992
U126898,21015
U251252,41827
U089718,14798
U263370,43890
U031377,5075
U028869,4672
U237059,39404
U184411,30507
U064596,10589
U130601,21623
U087019,14343
U136878,22685
U021888,3529
U241424,40163
U022096,3563
U108632,17967
U270467,45088
U257790,42978
U036830,5946
U142724,23670
U207520,34507
U252411,42018
U216145,35966
U174416,28881
U214500,35693
U114638,18991
U148133,24573
U206697,34350
U182369,30167
U238089,39579
U297695,49595
U217103,36114
U170064,28198
U117179,19386
U264074,44020
U026525,4276
U124508,20621
U243985,40583
U214363,35665
U089307,14730
U187293,31010
U089601,14782
U266646,44427
U107246,17744
U292306,48715
U235843,39209
U107988,17868
U172974,28651
U140086,23202
U155470,25742
U294279,49032
U201595,33487
U206284,34290
U228319,37936
U213235,35481
U228981,38045
U174428,28884
U047221,7649
U020488,3306
U290935,48457
U001189,201
U131638,21816
U178115,29473
U119263,19764
U186141,30811
U146381,24282
U283387,47172
U273471,45578
U273840,45627
U052871,8602
U257867,42990
U238625,39678
U256990,42844
U071544,11743
U082169,13530
U224540,37352
U284709,47395
U121676,20169
U266059,44343
U023145,3739
U185372,30678
U037043,5985
U043894,7126
U072311,11876
U209853,34903
U188695,31285
U249857,41599
U049651,8071
U217573,36188
U069050,11320
U080435,13245
U253792,42259
U002719,450
U098021,16217
U143081,23734
U009080,1430
U114624,18989
U004103,651
U201612,33490
U028465,4615
U091214,15057
U010657,1706
U053906,8792
U105633,17468
U107955,17861
U099200,16421
U139019,23024
U020694,3339
U147596,24494
U069501,11407
U286158,47637
U207796,34551
U111488,18473
U007559,1177
U042900,6957
U152998,25354
U279910,46622
U186039,30790
U022876,3689
U092343,15263
U155827,25817
U078521,12928
U249279,41506
U136790,22664
U261470,43566
U299562,49926
U297569,49581
U047981,7780
U127025,21037
U124888,20686
U025244,4073
U021655,3495
U038598,6247
U114898,19037
U044311,7201
U261474,43569
U106849,17683
U235141,39087
U223921,37258
U083985,13833
U116419,19254
U047904,7764
U053107,8649
U209622,34865
U144695,24006
U163751,27124
U107155,17728
U094779,15671
U197532,32786
U229349,38114
U175613,29065
U276424,46018
U260379,43402
U233677,38860
U044023,7147
U164772,27289
U193459,32109
U035934,5785
U191558,31779
U185276,30658
U281990,46971
U049138,7980
U115445,19115
U228458,37961
U144888,24044
U278315,46340
U209670,34869
U003382,537
U156807,25978
U040223,6528
U024825,4004
U290367,48356
U253108,42145
U178730,29566
U042941,6965
U112754,18693
U135990,22526
U025580,4133
U152015,25181
U123428,20449
U094375,15610
U116196,19233
U190331,31584
U273765,45614
U021349,3449
U173015,28660
U279052,46474
U243839,40556
U042779,6938
U271072,45184
U091541,15118
U054216,8836
U165051,27340
U176483,29209
U266112,44350
U033372,5398
U035390,5710
U237426,39462
U283911,47254
U220310,36640
U291854,48632
U294110,49004
U150117,24894
U076668,12612
U284458,47355
U056403,9186
U058476,9541
U295638,49285
U164055,27165
U227305,37774
U033280,5379
U281237,46851
U194977,32358
U237239,39431
U217039,36107
U019525,3146
U015844,2547
U210485,35007
U210874,35079
U046153,7463
U120586,20000
U149313,24754
U014267,2303
U275955,45937
U000966,151
U069513,11410
U214330,35660
U235156,39088
U191467,31765
U001075,177
U174760,28937
U195896,32504
U041685,6777
U011940,1924
U185212,30642
U085549,14084
U126915,21019
U256992,42845
U011876,1915
U172738,28606
U027639,4468
U114383,18953
U246741,41056
U234721,39019
U241643,40193
U201828,33530
U094605,15644
U167434,27738
U154275,25547
U081859,13477
U097431,16116
U209592,34859
U299997,49999
U268494,44765
U288418,48036
U142153,23569
U209293,34811
U032374,5242
U190197,31560
U299907,49984
U001162,192
U206286,34291
U146774,24341
U203893,33877
U200393,33287
U213924,35586
U276873,46098
U185324,30670
U162196,26849
U096297,15912
U021366,3451
U266760,44444
U112059,18577
U051151,8313
U253277,42166
U238132,39582
U129629,21471
U204514,33991
U131484,21783
U239515,39835
U298653,49779
U229595,38154
U232622,38680
U164910,27321
U092719,15322
U066466,10892
U123507,20470
U043988,7139
U278424,46368
U060460,9897
U168507,27923
U099996,16543
U162634,26917
U275967,45939
U199303,33090
U128893,21355
U141389,23427
U126107,20877
U012414,2001
U253950,42288
U277670,46228
U116273,19238
U097657,16158
U238726,39700
U245248,40800
U177886,29444
U289515,48231
U175721,29086
U060155,9840
U080390,13234
U058543,9551
U146359,24280
U005051,795
U007006,1096
U293631,48915
U084839,13977
U184690,30549
U298389,49725
U289135,48160
U056104,9139
U063071,10352
U005682,891
U259363,43245
U207456,34492
U252095,41973
U296431,49411
U116063,19208
U195608,32459
U187973,31150
U148760,24676
U016173,2600
U109508,18122
U111291,18433
U109738,18161
U092023,15209
U129429,21441
U239431,39819
U044440,7222
U274241,45671
U171923,28494
U241778,40208
U209596,34860
U155747,25800
U123069,20400
U068932,11303
U284324,47329
U157101,26020
U031133,5034
U116916,19338
U106579,17637
U079759,13127
U167841,27810
U173037,28665
U273146,45529
U223680,37219
U050513,8217
U150667,24994
U158442,26244
U015034,2428
U230872,38377
U062182,10179
U067463,11059
U255625,42604
U215932,35924
U019357,3118
U049209,7995
U099284,16434
U052412,8514
U101585,16802
U036245,5850
U202174,33582
U242468,40328
U012607,2037
U131875,21865
U177492,29383
U120907,20049
U294615,49092
U046597,7540
U041476,6748
U184747,30559
U267804,44640
U292202,48694
U196638,32629
U053941,8798
U009234,1456
U148162,24577
U102210,16893
U096454,15937
U091803,15170
U109245,18084
U002274,375
U109706,18156
U136317,22579
U093301,15425
U096341,15920
U254571,42412
U006898,1081
U004682,739
U144578,23978
U037953,6150
U151673,25130
U086020,14166
U169970,28179
U156473,25924
U055866,9109
U120299,19942
U131231,21736
U235628,39169
U143471,23795
U115771,19167
U180829,29912
U000421,71
U016530,2661
U023641,3816
U102422,16943
U270488,45091
U200328,33273
U114290,18931
U255131,42520
U047823,7744
U181207,29973
U213944,35592
U178985,29610
U014747,2380
U099407,16452
